slurp_id_1,slurp_id_2,file_id,scenario
9879,9721,audio--1504192557.flac+audio--1505404463.flac,play
9879,9665,audio--1504192557.flac+audio-1501687715.flac,play
9879,9766,audio--1504192557.flac+audio--1504198279.flac,play
9879,9683,audio--1504192557.flac+audio--1504193266-headset.flac,play
9879,9745,audio--1504192557.flac+audio--1504192165-headset.flac,play
9879,9666,audio--1504192557.flac+audio-1496266089.flac,play
9879,9894,audio--1504192557.flac+audio--1505405879-headset.flac,play
9879,9900,audio--1504192557.flac+audio--1504197753-headset.flac,play
9879,9773,audio--1504192557.flac+audio--1504197912.flac,play
9879,9686,audio--1504192557.flac+audio--1504192988-headset.flac,play
9879,9791,audio--1504192557.flac+audio-1490954525.flac,play
9879,9666,audio--1504192557.flac+audio-1490262729-headset.flac,play
9879,9705,audio--1504192557.flac+audio-1490703229.flac,play
9879,9727,audio--1504192557.flac+audio-1490288378-headset.flac,play
9879,9666,audio--1504192557.flac+audio-1494548835.flac,play
9879,9773,audio--1504192557.flac+audio-1494548507-headset.flac,play
9879,9749,audio--1504192557.flac+audio--1504198449-headset.flac,play
9879,9683,audio--1504192557.flac+audio--1504190661.flac,play
9879,9701,audio--1504192557.flac+audio--1505406308-headset.flac,play
9879,9695,audio--1504192557.flac+audio-1434543294.flac,play
9879,9805,audio--1504192557.flac+audio-1490020850.flac,play
4472,9665,audio-1498757433.flac+audio--1506079677.flac,play
4472,9884,audio-1498757433.flac+audio-1434531642-headset.flac,play
4472,9698,audio-1498757433.flac+audio--1504194972-headset.flac,play
4472,9852,audio-1498757433.flac+audio--1505407009.flac,play
4472,9684,audio-1498757433.flac+audio--1506078160.flac,play
4472,9882,audio-1498757433.flac+audio--1504195080-headset.flac,play
4472,9866,audio-1498757433.flac+audio--1504191350.flac,play
4472,9721,audio-1498757433.flac+audio--1505404463.flac,play
4472,9665,audio-1498757433.flac+audio-1501687715.flac,play
4472,9766,audio-1498757433.flac+audio--1504198279.flac,play
4472,9683,audio-1498757433.flac+audio--1504193266-headset.flac,play
4472,9745,audio-1498757433.flac+audio--1504192165-headset.flac,play
4472,9666,audio-1498757433.flac+audio-1496266089.flac,play
4472,9894,audio-1498757433.flac+audio--1505405879-headset.flac,play
4472,9900,audio-1498757433.flac+audio--1504197753-headset.flac,play
4472,9773,audio-1498757433.flac+audio--1504197912.flac,play
4472,9686,audio-1498757433.flac+audio--1504192988-headset.flac,play
4472,9791,audio-1498757433.flac+audio-1490954525.flac,play
4472,9666,audio-1498757433.flac+audio-1490262729-headset.flac,play
4472,9705,audio-1498757433.flac+audio-1490703229.flac,play
4472,9727,audio-1498757433.flac+audio-1490288378-headset.flac,play
4472,9666,audio-1498757433.flac+audio-1494548835.flac,play
4472,9773,audio-1498757433.flac+audio-1494548507-headset.flac,play
4472,9749,audio-1498757433.flac+audio--1504198449-headset.flac,play
4472,9683,audio-1498757433.flac+audio--1504190661.flac,play
4472,9701,audio-1498757433.flac+audio--1505406308-headset.flac,play
4472,9695,audio-1498757433.flac+audio-1434543294.flac,play
4472,9805,audio-1498757433.flac+audio-1490020850.flac,play
184,9665,audio-1497881625.flac+audio--1506079677.flac,play
184,9884,audio-1497881625.flac+audio-1434531642-headset.flac,play
184,9698,audio-1497881625.flac+audio--1504194972-headset.flac,play
184,9852,audio-1497881625.flac+audio--1505407009.flac,play
184,9684,audio-1497881625.flac+audio--1506078160.flac,play
184,9882,audio-1497881625.flac+audio--1504195080-headset.flac,play
184,9866,audio-1497881625.flac+audio--1504191350.flac,play
184,9721,audio-1497881625.flac+audio--1505404463.flac,play
184,9665,audio-1497881625.flac+audio-1501687715.flac,play
184,9766,audio-1497881625.flac+audio--1504198279.flac,play
184,9683,audio-1497881625.flac+audio--1504193266-headset.flac,play
184,9745,audio-1497881625.flac+audio--1504192165-headset.flac,play
184,9666,audio-1497881625.flac+audio-1496266089.flac,play
184,9894,audio-1497881625.flac+audio--1505405879-headset.flac,play
184,9900,audio-1497881625.flac+audio--1504197753-headset.flac,play
184,9773,audio-1497881625.flac+audio--1504197912.flac,play
184,9686,audio-1497881625.flac+audio--1504192988-headset.flac,play
184,9791,audio-1497881625.flac+audio-1490954525.flac,play
184,9666,audio-1497881625.flac+audio-1490262729-headset.flac,play
184,9705,audio-1497881625.flac+audio-1490703229.flac,play
184,9727,audio-1497881625.flac+audio-1490288378-headset.flac,play
184,9666,audio-1497881625.flac+audio-1494548835.flac,play
184,9773,audio-1497881625.flac+audio-1494548507-headset.flac,play
184,9749,audio-1497881625.flac+audio--1504198449-headset.flac,play
184,9683,audio-1497881625.flac+audio--1504190661.flac,play
184,9701,audio-1497881625.flac+audio--1505406308-headset.flac,play
184,9695,audio-1497881625.flac+audio-1434543294.flac,play
184,9805,audio-1497881625.flac+audio-1490020850.flac,play
1164,9665,audio-1495371785.flac+audio--1506079677.flac,play
1164,9884,audio-1495371785.flac+audio-1434531642-headset.flac,play
1164,9698,audio-1495371785.flac+audio--1504194972-headset.flac,play
1164,9852,audio-1495371785.flac+audio--1505407009.flac,play
1164,9684,audio-1495371785.flac+audio--1506078160.flac,play
1164,9882,audio-1495371785.flac+audio--1504195080-headset.flac,play
1164,9866,audio-1495371785.flac+audio--1504191350.flac,play
1164,9721,audio-1495371785.flac+audio--1505404463.flac,play
1164,9665,audio-1495371785.flac+audio-1501687715.flac,play
1164,9766,audio-1495371785.flac+audio--1504198279.flac,play
1164,9683,audio-1495371785.flac+audio--1504193266-headset.flac,play
1164,9745,audio-1495371785.flac+audio--1504192165-headset.flac,play
1164,9666,audio-1495371785.flac+audio-1496266089.flac,play
1164,9894,audio-1495371785.flac+audio--1505405879-headset.flac,play
1164,9900,audio-1495371785.flac+audio--1504197753-headset.flac,play
1164,9773,audio-1495371785.flac+audio--1504197912.flac,play
1164,9686,audio-1495371785.flac+audio--1504192988-headset.flac,play
1164,9791,audio-1495371785.flac+audio-1490954525.flac,play
1164,9666,audio-1495371785.flac+audio-1490262729-headset.flac,play
1164,9705,audio-1495371785.flac+audio-1490703229.flac,play
1164,9727,audio-1495371785.flac+audio-1490288378-headset.flac,play
1164,9666,audio-1495371785.flac+audio-1494548835.flac,play
1164,9773,audio-1495371785.flac+audio-1494548507-headset.flac,play
1164,9749,audio-1495371785.flac+audio--1504198449-headset.flac,play
1164,9683,audio-1495371785.flac+audio--1504190661.flac,play
1164,9701,audio-1495371785.flac+audio--1505406308-headset.flac,play
1164,9695,audio-1495371785.flac+audio-1434543294.flac,play
1164,9805,audio-1495371785.flac+audio-1490020850.flac,play
3133,9665,audio-1489498919.flac+audio--1506079677.flac,play
3133,9884,audio-1489498919.flac+audio-1434531642-headset.flac,play
3133,9698,audio-1489498919.flac+audio--1504194972-headset.flac,play
3133,9852,audio-1489498919.flac+audio--1505407009.flac,play
3133,9684,audio-1489498919.flac+audio--1506078160.flac,play
3133,9882,audio-1489498919.flac+audio--1504195080-headset.flac,play
3133,9866,audio-1489498919.flac+audio--1504191350.flac,play
3133,9721,audio-1489498919.flac+audio--1505404463.flac,play
3133,9665,audio-1489498919.flac+audio-1501687715.flac,play
3133,9766,audio-1489498919.flac+audio--1504198279.flac,play
3133,9683,audio-1489498919.flac+audio--1504193266-headset.flac,play
3133,9745,audio-1489498919.flac+audio--1504192165-headset.flac,play
3133,9666,audio-1489498919.flac+audio-1496266089.flac,play
3133,9894,audio-1489498919.flac+audio--1505405879-headset.flac,play
3133,9900,audio-1489498919.flac+audio--1504197753-headset.flac,play
3133,9773,audio-1489498919.flac+audio--1504197912.flac,play
3133,9686,audio-1489498919.flac+audio--1504192988-headset.flac,play
3133,9791,audio-1489498919.flac+audio-1490954525.flac,play
3133,9666,audio-1489498919.flac+audio-1490262729-headset.flac,play
3133,9705,audio-1489498919.flac+audio-1490703229.flac,play
3133,9727,audio-1489498919.flac+audio-1490288378-headset.flac,play
3133,9666,audio-1489498919.flac+audio-1494548835.flac,play
3133,9773,audio-1489498919.flac+audio-1494548507-headset.flac,play
3133,9749,audio-1489498919.flac+audio--1504198449-headset.flac,play
3133,9683,audio-1489498919.flac+audio--1504190661.flac,play
3133,9701,audio-1489498919.flac+audio--1505406308-headset.flac,play
3133,9695,audio-1489498919.flac+audio-1434543294.flac,play
3133,9805,audio-1489498919.flac+audio-1490020850.flac,play
4842,9665,audio-1501756864.flac+audio--1506079677.flac,play
4842,9884,audio-1501756864.flac+audio-1434531642-headset.flac,play
4842,9698,audio-1501756864.flac+audio--1504194972-headset.flac,play
4842,9852,audio-1501756864.flac+audio--1505407009.flac,play
4842,9684,audio-1501756864.flac+audio--1506078160.flac,play
4842,9882,audio-1501756864.flac+audio--1504195080-headset.flac,play
4842,9866,audio-1501756864.flac+audio--1504191350.flac,play
4842,9721,audio-1501756864.flac+audio--1505404463.flac,play
4842,9665,audio-1501756864.flac+audio-1501687715.flac,play
4842,9766,audio-1501756864.flac+audio--1504198279.flac,play
4842,9683,audio-1501756864.flac+audio--1504193266-headset.flac,play
4842,9745,audio-1501756864.flac+audio--1504192165-headset.flac,play
4842,9666,audio-1501756864.flac+audio-1496266089.flac,play
4842,9894,audio-1501756864.flac+audio--1505405879-headset.flac,play
4842,9900,audio-1501756864.flac+audio--1504197753-headset.flac,play
4842,9773,audio-1501756864.flac+audio--1504197912.flac,play
4842,9686,audio-1501756864.flac+audio--1504192988-headset.flac,play
4842,9791,audio-1501756864.flac+audio-1490954525.flac,play
4842,9666,audio-1501756864.flac+audio-1490262729-headset.flac,play
4842,9705,audio-1501756864.flac+audio-1490703229.flac,play
4842,9727,audio-1501756864.flac+audio-1490288378-headset.flac,play
4842,9666,audio-1501756864.flac+audio-1494548835.flac,play
4842,9773,audio-1501756864.flac+audio-1494548507-headset.flac,play
4842,9749,audio-1501756864.flac+audio--1504198449-headset.flac,play
4842,9683,audio-1501756864.flac+audio--1504190661.flac,play
4842,9701,audio-1501756864.flac+audio--1505406308-headset.flac,play
4842,9695,audio-1501756864.flac+audio-1434543294.flac,play
4842,9805,audio-1501756864.flac+audio-1490020850.flac,play
4478,9665,audio-1499265782.flac+audio--1506079677.flac,play
4478,9884,audio-1499265782.flac+audio-1434531642-headset.flac,play
4478,9698,audio-1499265782.flac+audio--1504194972-headset.flac,play
4478,9852,audio-1499265782.flac+audio--1505407009.flac,play
4478,9684,audio-1499265782.flac+audio--1506078160.flac,play
4478,9882,audio-1499265782.flac+audio--1504195080-headset.flac,play
4478,9866,audio-1499265782.flac+audio--1504191350.flac,play
4478,9721,audio-1499265782.flac+audio--1505404463.flac,play
4478,9665,audio-1499265782.flac+audio-1501687715.flac,play
4478,9766,audio-1499265782.flac+audio--1504198279.flac,play
4478,9683,audio-1499265782.flac+audio--1504193266-headset.flac,play
4478,9745,audio-1499265782.flac+audio--1504192165-headset.flac,play
4478,9666,audio-1499265782.flac+audio-1496266089.flac,play
4478,9894,audio-1499265782.flac+audio--1505405879-headset.flac,play
4478,9900,audio-1499265782.flac+audio--1504197753-headset.flac,play
4478,9773,audio-1499265782.flac+audio--1504197912.flac,play
4478,9686,audio-1499265782.flac+audio--1504192988-headset.flac,play
4478,9791,audio-1499265782.flac+audio-1490954525.flac,play
4478,9666,audio-1499265782.flac+audio-1490262729-headset.flac,play
4478,9705,audio-1499265782.flac+audio-1490703229.flac,play
4478,9727,audio-1499265782.flac+audio-1490288378-headset.flac,play
4478,9666,audio-1499265782.flac+audio-1494548835.flac,play
4478,9773,audio-1499265782.flac+audio-1494548507-headset.flac,play
4478,9749,audio-1499265782.flac+audio--1504198449-headset.flac,play
4478,9683,audio-1499265782.flac+audio--1504190661.flac,play
4478,9701,audio-1499265782.flac+audio--1505406308-headset.flac,play
4478,9695,audio-1499265782.flac+audio-1434543294.flac,play
4478,9805,audio-1499265782.flac+audio-1490020850.flac,play
1077,9665,audio-1497861439-headset.flac+audio--1506079677.flac,play
1077,9884,audio-1497861439-headset.flac+audio-1434531642-headset.flac,play
1077,9698,audio-1497861439-headset.flac+audio--1504194972-headset.flac,play
1077,9852,audio-1497861439-headset.flac+audio--1505407009.flac,play
1077,9684,audio-1497861439-headset.flac+audio--1506078160.flac,play
1077,9882,audio-1497861439-headset.flac+audio--1504195080-headset.flac,play
1077,9866,audio-1497861439-headset.flac+audio--1504191350.flac,play
1077,9721,audio-1497861439-headset.flac+audio--1505404463.flac,play
1077,9665,audio-1497861439-headset.flac+audio-1501687715.flac,play
1077,9766,audio-1497861439-headset.flac+audio--1504198279.flac,play
1077,9683,audio-1497861439-headset.flac+audio--1504193266-headset.flac,play
1077,9745,audio-1497861439-headset.flac+audio--1504192165-headset.flac,play
1077,9666,audio-1497861439-headset.flac+audio-1496266089.flac,play
1077,9894,audio-1497861439-headset.flac+audio--1505405879-headset.flac,play
1077,9900,audio-1497861439-headset.flac+audio--1504197753-headset.flac,play
1077,9773,audio-1497861439-headset.flac+audio--1504197912.flac,play
1077,9686,audio-1497861439-headset.flac+audio--1504192988-headset.flac,play
1077,9791,audio-1497861439-headset.flac+audio-1490954525.flac,play
1077,9666,audio-1497861439-headset.flac+audio-1490262729-headset.flac,play
1077,9705,audio-1497861439-headset.flac+audio-1490703229.flac,play
1077,9727,audio-1497861439-headset.flac+audio-1490288378-headset.flac,play
1077,9666,audio-1497861439-headset.flac+audio-1494548835.flac,play
1077,9773,audio-1497861439-headset.flac+audio-1494548507-headset.flac,play
1077,9749,audio-1497861439-headset.flac+audio--1504198449-headset.flac,play
1077,9683,audio-1497861439-headset.flac+audio--1504190661.flac,play
1077,9701,audio-1497861439-headset.flac+audio--1505406308-headset.flac,play
1077,9695,audio-1497861439-headset.flac+audio-1434543294.flac,play
1077,9805,audio-1497861439-headset.flac+audio-1490020850.flac,play
556,9665,audio-1490195981-headset.flac+audio--1506079677.flac,play
556,9884,audio-1490195981-headset.flac+audio-1434531642-headset.flac,play
556,9698,audio-1490195981-headset.flac+audio--1504194972-headset.flac,play
556,9852,audio-1490195981-headset.flac+audio--1505407009.flac,play
556,9684,audio-1490195981-headset.flac+audio--1506078160.flac,play
556,9882,audio-1490195981-headset.flac+audio--1504195080-headset.flac,play
556,9866,audio-1490195981-headset.flac+audio--1504191350.flac,play
556,9721,audio-1490195981-headset.flac+audio--1505404463.flac,play
556,9665,audio-1490195981-headset.flac+audio-1501687715.flac,play
556,9766,audio-1490195981-headset.flac+audio--1504198279.flac,play
556,9683,audio-1490195981-headset.flac+audio--1504193266-headset.flac,play
556,9745,audio-1490195981-headset.flac+audio--1504192165-headset.flac,play
556,9666,audio-1490195981-headset.flac+audio-1496266089.flac,play
556,9894,audio-1490195981-headset.flac+audio--1505405879-headset.flac,play
556,9900,audio-1490195981-headset.flac+audio--1504197753-headset.flac,play
556,9773,audio-1490195981-headset.flac+audio--1504197912.flac,play
556,9686,audio-1490195981-headset.flac+audio--1504192988-headset.flac,play
556,9791,audio-1490195981-headset.flac+audio-1490954525.flac,play
556,9666,audio-1490195981-headset.flac+audio-1490262729-headset.flac,play
556,9705,audio-1490195981-headset.flac+audio-1490703229.flac,play
556,9727,audio-1490195981-headset.flac+audio-1490288378-headset.flac,play
556,9666,audio-1490195981-headset.flac+audio-1494548835.flac,play
556,9773,audio-1490195981-headset.flac+audio-1494548507-headset.flac,play
556,9749,audio-1490195981-headset.flac+audio--1504198449-headset.flac,play
556,9683,audio-1490195981-headset.flac+audio--1504190661.flac,play
556,9701,audio-1490195981-headset.flac+audio--1505406308-headset.flac,play
556,9695,audio-1490195981-headset.flac+audio-1434543294.flac,play
556,9805,audio-1490195981-headset.flac+audio-1490020850.flac,play
9728,9665,audio-1490367441-headset.flac+audio--1506079677.flac,play
9728,9884,audio-1490367441-headset.flac+audio-1434531642-headset.flac,play
9728,9698,audio-1490367441-headset.flac+audio--1504194972-headset.flac,play
9728,9852,audio-1490367441-headset.flac+audio--1505407009.flac,play
9728,9684,audio-1490367441-headset.flac+audio--1506078160.flac,play
9728,9882,audio-1490367441-headset.flac+audio--1504195080-headset.flac,play
9728,9866,audio-1490367441-headset.flac+audio--1504191350.flac,play
9728,9721,audio-1490367441-headset.flac+audio--1505404463.flac,play
9728,9665,audio-1490367441-headset.flac+audio-1501687715.flac,play
9728,9766,audio-1490367441-headset.flac+audio--1504198279.flac,play
9728,9683,audio-1490367441-headset.flac+audio--1504193266-headset.flac,play
9728,9745,audio-1490367441-headset.flac+audio--1504192165-headset.flac,play
9728,9666,audio-1490367441-headset.flac+audio-1496266089.flac,play
9728,9894,audio-1490367441-headset.flac+audio--1505405879-headset.flac,play
9728,9900,audio-1490367441-headset.flac+audio--1504197753-headset.flac,play
9728,9773,audio-1490367441-headset.flac+audio--1504197912.flac,play
9728,9686,audio-1490367441-headset.flac+audio--1504192988-headset.flac,play
9728,9791,audio-1490367441-headset.flac+audio-1490954525.flac,play
9728,9666,audio-1490367441-headset.flac+audio-1490262729-headset.flac,play
9728,9705,audio-1490367441-headset.flac+audio-1490703229.flac,play
9728,9727,audio-1490367441-headset.flac+audio-1490288378-headset.flac,play
9728,9666,audio-1490367441-headset.flac+audio-1494548835.flac,play
9728,9773,audio-1490367441-headset.flac+audio-1494548507-headset.flac,play
9728,9749,audio-1490367441-headset.flac+audio--1504198449-headset.flac,play
9728,9683,audio-1490367441-headset.flac+audio--1504190661.flac,play
9728,9701,audio-1490367441-headset.flac+audio--1505406308-headset.flac,play
9728,9695,audio-1490367441-headset.flac+audio-1434543294.flac,play
9728,9805,audio-1490367441-headset.flac+audio-1490020850.flac,play
1171,9665,audio-1492785628-headset.flac+audio--1506079677.flac,play
1171,9884,audio-1492785628-headset.flac+audio-1434531642-headset.flac,play
1171,9698,audio-1492785628-headset.flac+audio--1504194972-headset.flac,play
1171,9852,audio-1492785628-headset.flac+audio--1505407009.flac,play
1171,9684,audio-1492785628-headset.flac+audio--1506078160.flac,play
1171,9882,audio-1492785628-headset.flac+audio--1504195080-headset.flac,play
1171,9866,audio-1492785628-headset.flac+audio--1504191350.flac,play
1171,9721,audio-1492785628-headset.flac+audio--1505404463.flac,play
1171,9665,audio-1492785628-headset.flac+audio-1501687715.flac,play
1171,9766,audio-1492785628-headset.flac+audio--1504198279.flac,play
1171,9683,audio-1492785628-headset.flac+audio--1504193266-headset.flac,play
1171,9745,audio-1492785628-headset.flac+audio--1504192165-headset.flac,play
1171,9666,audio-1492785628-headset.flac+audio-1496266089.flac,play
1171,9894,audio-1492785628-headset.flac+audio--1505405879-headset.flac,play
1171,9900,audio-1492785628-headset.flac+audio--1504197753-headset.flac,play
1171,9773,audio-1492785628-headset.flac+audio--1504197912.flac,play
1171,9686,audio-1492785628-headset.flac+audio--1504192988-headset.flac,play
1171,9791,audio-1492785628-headset.flac+audio-1490954525.flac,play
1171,9666,audio-1492785628-headset.flac+audio-1490262729-headset.flac,play
1171,9705,audio-1492785628-headset.flac+audio-1490703229.flac,play
1171,9727,audio-1492785628-headset.flac+audio-1490288378-headset.flac,play
1171,9666,audio-1492785628-headset.flac+audio-1494548835.flac,play
1171,9773,audio-1492785628-headset.flac+audio-1494548507-headset.flac,play
1171,9749,audio-1492785628-headset.flac+audio--1504198449-headset.flac,play
1171,9683,audio-1492785628-headset.flac+audio--1504190661.flac,play
1171,9701,audio-1492785628-headset.flac+audio--1505406308-headset.flac,play
1171,9695,audio-1492785628-headset.flac+audio-1434543294.flac,play
1171,9805,audio-1492785628-headset.flac+audio-1490020850.flac,play
4029,9665,audio-1501690241.flac+audio--1506079677.flac,play
4029,9884,audio-1501690241.flac+audio-1434531642-headset.flac,play
4029,9698,audio-1501690241.flac+audio--1504194972-headset.flac,play
4029,9852,audio-1501690241.flac+audio--1505407009.flac,play
4029,9684,audio-1501690241.flac+audio--1506078160.flac,play
4029,9882,audio-1501690241.flac+audio--1504195080-headset.flac,play
4029,9866,audio-1501690241.flac+audio--1504191350.flac,play
4029,9721,audio-1501690241.flac+audio--1505404463.flac,play
4029,9665,audio-1501690241.flac+audio-1501687715.flac,play
4029,9766,audio-1501690241.flac+audio--1504198279.flac,play
4029,9683,audio-1501690241.flac+audio--1504193266-headset.flac,play
4029,9745,audio-1501690241.flac+audio--1504192165-headset.flac,play
4029,9666,audio-1501690241.flac+audio-1496266089.flac,play
4029,9894,audio-1501690241.flac+audio--1505405879-headset.flac,play
4029,9900,audio-1501690241.flac+audio--1504197753-headset.flac,play
4029,9773,audio-1501690241.flac+audio--1504197912.flac,play
4029,9686,audio-1501690241.flac+audio--1504192988-headset.flac,play
4029,9791,audio-1501690241.flac+audio-1490954525.flac,play
4029,9666,audio-1501690241.flac+audio-1490262729-headset.flac,play
4029,9705,audio-1501690241.flac+audio-1490703229.flac,play
4029,9727,audio-1501690241.flac+audio-1490288378-headset.flac,play
4029,9666,audio-1501690241.flac+audio-1494548835.flac,play
4029,9773,audio-1501690241.flac+audio-1494548507-headset.flac,play
4029,9749,audio-1501690241.flac+audio--1504198449-headset.flac,play
4029,9683,audio-1501690241.flac+audio--1504190661.flac,play
4029,9701,audio-1501690241.flac+audio--1505406308-headset.flac,play
4029,9695,audio-1501690241.flac+audio-1434543294.flac,play
4029,9805,audio-1501690241.flac+audio-1490020850.flac,play
2106,9665,audio-1494418437.flac+audio--1506079677.flac,play
2106,9884,audio-1494418437.flac+audio-1434531642-headset.flac,play
2106,9698,audio-1494418437.flac+audio--1504194972-headset.flac,play
2106,9852,audio-1494418437.flac+audio--1505407009.flac,play
2106,9684,audio-1494418437.flac+audio--1506078160.flac,play
2106,9882,audio-1494418437.flac+audio--1504195080-headset.flac,play
2106,9866,audio-1494418437.flac+audio--1504191350.flac,play
2106,9721,audio-1494418437.flac+audio--1505404463.flac,play
2106,9665,audio-1494418437.flac+audio-1501687715.flac,play
2106,9766,audio-1494418437.flac+audio--1504198279.flac,play
2106,9683,audio-1494418437.flac+audio--1504193266-headset.flac,play
2106,9745,audio-1494418437.flac+audio--1504192165-headset.flac,play
2106,9666,audio-1494418437.flac+audio-1496266089.flac,play
2106,9894,audio-1494418437.flac+audio--1505405879-headset.flac,play
2106,9900,audio-1494418437.flac+audio--1504197753-headset.flac,play
2106,9773,audio-1494418437.flac+audio--1504197912.flac,play
2106,9686,audio-1494418437.flac+audio--1504192988-headset.flac,play
2106,9791,audio-1494418437.flac+audio-1490954525.flac,play
2106,9666,audio-1494418437.flac+audio-1490262729-headset.flac,play
2106,9705,audio-1494418437.flac+audio-1490703229.flac,play
2106,9727,audio-1494418437.flac+audio-1490288378-headset.flac,play
2106,9666,audio-1494418437.flac+audio-1494548835.flac,play
2106,9773,audio-1494418437.flac+audio-1494548507-headset.flac,play
2106,9749,audio-1494418437.flac+audio--1504198449-headset.flac,play
2106,9683,audio-1494418437.flac+audio--1504190661.flac,play
2106,9701,audio-1494418437.flac+audio--1505406308-headset.flac,play
2106,9695,audio-1494418437.flac+audio-1434543294.flac,play
2106,9805,audio-1494418437.flac+audio-1490020850.flac,play
66,9665,audio-1488542246.flac+audio--1506079677.flac,play
66,9884,audio-1488542246.flac+audio-1434531642-headset.flac,play
66,9698,audio-1488542246.flac+audio--1504194972-headset.flac,play
66,9852,audio-1488542246.flac+audio--1505407009.flac,play
66,9684,audio-1488542246.flac+audio--1506078160.flac,play
66,9882,audio-1488542246.flac+audio--1504195080-headset.flac,play
66,9866,audio-1488542246.flac+audio--1504191350.flac,play
66,9721,audio-1488542246.flac+audio--1505404463.flac,play
66,9665,audio-1488542246.flac+audio-1501687715.flac,play
66,9766,audio-1488542246.flac+audio--1504198279.flac,play
66,9683,audio-1488542246.flac+audio--1504193266-headset.flac,play
66,9745,audio-1488542246.flac+audio--1504192165-headset.flac,play
66,9666,audio-1488542246.flac+audio-1496266089.flac,play
66,9894,audio-1488542246.flac+audio--1505405879-headset.flac,play
66,9900,audio-1488542246.flac+audio--1504197753-headset.flac,play
66,9773,audio-1488542246.flac+audio--1504197912.flac,play
66,9686,audio-1488542246.flac+audio--1504192988-headset.flac,play
66,9791,audio-1488542246.flac+audio-1490954525.flac,play
66,9666,audio-1488542246.flac+audio-1490262729-headset.flac,play
66,9705,audio-1488542246.flac+audio-1490703229.flac,play
66,9727,audio-1488542246.flac+audio-1490288378-headset.flac,play
66,9666,audio-1488542246.flac+audio-1494548835.flac,play
66,9773,audio-1488542246.flac+audio-1494548507-headset.flac,play
66,9749,audio-1488542246.flac+audio--1504198449-headset.flac,play
66,9683,audio-1488542246.flac+audio--1504190661.flac,play
66,9701,audio-1488542246.flac+audio--1505406308-headset.flac,play
66,9695,audio-1488542246.flac+audio-1434543294.flac,play
66,9805,audio-1488542246.flac+audio-1490020850.flac,play
141,9665,audio-1490019327.flac+audio--1506079677.flac,play
141,9884,audio-1490019327.flac+audio-1434531642-headset.flac,play
141,9698,audio-1490019327.flac+audio--1504194972-headset.flac,play
141,9852,audio-1490019327.flac+audio--1505407009.flac,play
141,9684,audio-1490019327.flac+audio--1506078160.flac,play
141,9882,audio-1490019327.flac+audio--1504195080-headset.flac,play
141,9866,audio-1490019327.flac+audio--1504191350.flac,play
141,9721,audio-1490019327.flac+audio--1505404463.flac,play
141,9665,audio-1490019327.flac+audio-1501687715.flac,play
141,9766,audio-1490019327.flac+audio--1504198279.flac,play
141,9683,audio-1490019327.flac+audio--1504193266-headset.flac,play
141,9745,audio-1490019327.flac+audio--1504192165-headset.flac,play
141,9666,audio-1490019327.flac+audio-1496266089.flac,play
141,9894,audio-1490019327.flac+audio--1505405879-headset.flac,play
141,9900,audio-1490019327.flac+audio--1504197753-headset.flac,play
141,9773,audio-1490019327.flac+audio--1504197912.flac,play
141,9686,audio-1490019327.flac+audio--1504192988-headset.flac,play
141,9791,audio-1490019327.flac+audio-1490954525.flac,play
141,9666,audio-1490019327.flac+audio-1490262729-headset.flac,play
141,9705,audio-1490019327.flac+audio-1490703229.flac,play
141,9727,audio-1490019327.flac+audio-1490288378-headset.flac,play
141,9666,audio-1490019327.flac+audio-1494548835.flac,play
141,9773,audio-1490019327.flac+audio-1494548507-headset.flac,play
141,9749,audio-1490019327.flac+audio--1504198449-headset.flac,play
141,9683,audio-1490019327.flac+audio--1504190661.flac,play
141,9701,audio-1490019327.flac+audio--1505406308-headset.flac,play
141,9695,audio-1490019327.flac+audio-1434543294.flac,play
141,9805,audio-1490019327.flac+audio-1490020850.flac,play
184,9665,audio-1488633920.flac+audio--1506079677.flac,play
184,9884,audio-1488633920.flac+audio-1434531642-headset.flac,play
184,9698,audio-1488633920.flac+audio--1504194972-headset.flac,play
184,9852,audio-1488633920.flac+audio--1505407009.flac,play
184,9684,audio-1488633920.flac+audio--1506078160.flac,play
184,9882,audio-1488633920.flac+audio--1504195080-headset.flac,play
184,9866,audio-1488633920.flac+audio--1504191350.flac,play
184,9721,audio-1488633920.flac+audio--1505404463.flac,play
184,9665,audio-1488633920.flac+audio-1501687715.flac,play
184,9766,audio-1488633920.flac+audio--1504198279.flac,play
184,9683,audio-1488633920.flac+audio--1504193266-headset.flac,play
184,9745,audio-1488633920.flac+audio--1504192165-headset.flac,play
184,9666,audio-1488633920.flac+audio-1496266089.flac,play
184,9894,audio-1488633920.flac+audio--1505405879-headset.flac,play
184,9900,audio-1488633920.flac+audio--1504197753-headset.flac,play
184,9773,audio-1488633920.flac+audio--1504197912.flac,play
184,9686,audio-1488633920.flac+audio--1504192988-headset.flac,play
184,9791,audio-1488633920.flac+audio-1490954525.flac,play
184,9666,audio-1488633920.flac+audio-1490262729-headset.flac,play
184,9705,audio-1488633920.flac+audio-1490703229.flac,play
184,9727,audio-1488633920.flac+audio-1490288378-headset.flac,play
184,9666,audio-1488633920.flac+audio-1494548835.flac,play
184,9773,audio-1488633920.flac+audio-1494548507-headset.flac,play
184,9749,audio-1488633920.flac+audio--1504198449-headset.flac,play
184,9683,audio-1488633920.flac+audio--1504190661.flac,play
